0.010186658 0.101866577799369
0.853110787 0.858204116280285
0.761788868 1.19089092590887
0.106550152 0.70199561495194
0.498508641 0.849506448738745
0.497342048 0.921822779252577
0.235301049 0.682434930112182
0.728891734 1.81018737934515
0.598839081 2.43608234594999
0.629082308 2.03687001286627
0.568940615 1.92535518384438
0.634926707 2.11533838997284
0.317679239 1.60445696209182
0.223767381 1.64389763927548
0.027904375 1.52045240095278
0.217163774 1.56919863221966
0.163950862 1.51898292896406
0.696164218 2.04769672648967
0.175537879 1.54719827727843
0.897460789 1.83380254909829
0.225334468 1.14541335054832
0.356464795 1.0571259660258
0.085767124 0.784203436789197
0.098457934 1.11079312982074
0.252274815 1.12340259212134
0.223746187 1.51541839144677
0.428221651 1.60606862886532
0.132909505 1.15125508998416
0.092352729 0.795295747727293
0.382976457 0.787500532092526
0.418535628 1.03123739191225
0.522501453 1.26885356812637
0.562717825 1.59964056363708
0.094272831 1.09907047762725
0.514651583 1.09840366250784
0.645942042 1.51522046552259
0.503596365 1.69879663573289
0.735257793 2.09754508765253
0.498711073 2.13282756105825
0.828002199 2.03477912460373
0.385679177 1.76106655770892
0.394075465 1.94330592161361
0.815038338 2.30692868511934
0.220606314 2.06095712111422
0.880545406 2.44741610673648
0.260243068 2.21433660561187
0.462567731 2.04560008397656
0.973193268 2.27735980311704
0.074554728 1.95779764451868
0.350321367 1.64576930757298
0.625765957 2.14730256921299
0.333544137 1.83050160362129
0.099468234 1.30696465855229
0.988779654 2.58332938462208
0.324209061 1.85450932616438
0.653721862 1.73691057799938
0.767343663 2.2407116706172
0.663330933 2.16741383563257
0.854275337 2.00184766443462
0.274762455 2.09987418613809
0.069120397 1.64025046539527
0.102391544 1.41967340024452
0.636539006 2.1424106876675
0.215862624 1.93803616676481
0.21054668 1.99563262095401
0.046439162 1.406501615718
0.072208882 0.745697826335764
0.223406408 0.605386484464577
0.709115798 1.54549397676763
0.381962333 1.50523193543019
0.71356741 1.62040199648677
0.428693069 1.29643784131153
0.197453145 0.852369165431414
0.34753568 0.954419152674693
0.511781613 1.65473599138936
0.831259003 2.1591074289347
0.541426458 2.24969728090646
0.86516081 2.50574631567497
0.217912528 1.62287702308426
0.992031747 2.06656598650946
0.761178456 2.26181830747021
0.455028382 2.39070882574827
0.058354777 1.87545744546547
0.742031362 2.4615264401543
0.7572105 2.30219796287952
0.084991491 1.98773578829096
0.423033219 2.31138890957408
0.573938171 2.17381117901499
0.77006377 1.89156115146286
0.860929721 2.33599308450845
0.878598379 2.88950879490538
0.840265431 2.44888280010031
0.880982456 2.36769742321791
0.223948618 1.96495337492015
0.758881802 2.47652865920845
0.283287633 2.4033931574644
0.75753646 2.8378952339461
0.599175714 2.84339251835453
0.010059634 2.28532450016021
0.834106244 2.24591449101847
0.188034186 1.86113877927611
0.239161322 1.54471359951198
0.26407747 1.62186582634941
0.692592395 2.20256570908849
0.636753957 1.75536731108621
0.197072888 1.70086472790146
0.136090992 1.35313243818987
0.751932554 1.5400455058776
0.476998042 1.49559339323271
0.492950058 1.83990189722967
0.112295405 1.75221329709292
0.902182853 2.02746535494223
0.445418405 1.50403681254831
0.86224359 2.23778167792515
0.513583998 2.21755587866788
0.614092015 2.182041639647
0.044036767 1.27371595477904
0.894507643 2.2383842475132
0.458652124 2.17783820388528
0.12555519 1.94489683266305
0.623405943 2.21461270614392
0.498270711 2.12938664732076
0.453342638 1.6108253330017
0.848186077 2.30900089225918
0.503363953 2.2932231405248
0.873301978 2.09351919638645
0.547710613 2.09074041809362
0.973504527 2.56941579051125
0.588653878 2.28989049346623
0.22849398 2.16334283392496
0.073722543 1.7332121949886
0.942250743 2.56830476255193
0.855101176 2.75742181551476
0.383806285 2.60146253206579
0.803997561 2.80042720723335
0.522017134 2.10960470795822
0.190950912 1.22834299939886
0.365762382 1.72539173637698
0.105277405 1.96065912906809
0.560137612 1.97133323497806
0.948900498 2.60960335010108
0.671100665 2.56384340369647
0.096940129 1.53271778578228
0.277113712 1.31665925423319
0.748634316 1.52127978741553
0.976415527 2.15904343996315
0.394847026 2.439345987552
0.018738866 2.01991574529275
0.71036462 1.85239749625227
0.144789787 1.18698701956145
0.239250866 1.48417720268535
0.863028816 2.6145109864329
0.140523591 1.97805431446924
0.884504444 1.82492766749715
0.2107003 1.64630178487454
0.689763475 1.79425213195534
0.785818684 1.79338826651027
0.415891393 2.11536493409022
0.189228442 1.53884256856369
0.763451979 2.21934811469975
0.649362275 2.15212430980784
0.162586465 1.72071664767862
0.163278676 1.86965501241137
0.248504062 1.63975055930775
0.419227515 1.37868970224107
0.170044661 1.47090853454098
0.047081676 1.51454353942747
0.06161212 1.02257428048251
0.058246029 0.642354470691808
0.991566865 1.50045117070965
0.423141103 1.55819864024813
0.678274385 1.68832421840206
0.789230238 1.6527251184451
0.898514511 1.74900496890722
0.176654691 1.06479348256196
0.952305278 2.35326930244745
0.401330582 2.22616886153848
0.176228927 1.85166607876851
0.099551762 1.82972110484364
0.526948427 2.32117970056165
0.478454952 1.89867320883445
0.528971747 2.19082467280087
0.263139907 1.92201829425898
0.443864091 1.49540347390477
0.989243114 1.78366563123961
0.210693727 1.50870120855569
0.801727153 2.09025044808269
0.970596733 2.5374941480176
0.173105985 1.74266074719124
